"#","Last Change Type","Chg Info","","Zip Code","Stat","Address","Unit Number","Current Price","BldgDes","Sub","Approx Liv Area","Beds Total","Baths Total","Garage","Pv Pool","Spa","Year Built","Actual Close Date","DOM"
"1001","Under Contract - No Show","A-&gtUCNS","2739875","89032","UCNS","3849 Intermezzo WAY","","$380,000","1STORY","SFR","1,459","3","2","2","N","N","1994","","66"
"1001","Under Contract - No Show","A-&gtUCNS","2750994","89122","UCNS","3556 Tundra Swan ST","","$560,000","2STORY","SFR","3,749","7","4","3","N","N","2005","","47"
"1001","Under Contract - No Show","A-&gtUCNS","2763273","89011","UCNS","907 Violet Heron ST","","$365,990","2STORY","TWH","1,410","3","3","2","N","N","2026","","5"
"1001","Under Contract - No Show","A-&gtUCNS","2764602","89123","UCNS","2050 Paterno AVE","","$430,000","2STORY","SFR","1,922","4","3","3","N","N","1997","","2"
"1001","Under Contract - No Show","A-&gtUCNS","2737658","89106","UCNS","2520 Perryville AVE #104","104","$249,000","2STORY","TWH","1,173","3","3","2","N","N","1999","","97"
"1001","Under Contract - No Show","A-&gtUCNS","2759464","89044","UCNS","3203 Casalotti AVE","","$575,000","1STORY","SFR","1,845","3","3","2","N","N","2019","","14"
"1001","Under Contract - No Show","A-&gtUCNS","2757556","89044","UCNS","2782 Frabiele ST","","$575,000","2STORY","SFR","2,112","4","3","1","N","N","2020","","21"
"1001","Under Contract - No Show","A-&gtUCNS","2756589","89129","UCNS","3628 Mountain River ST","","$404,900","1STORY","SFR","1,238","3","2","2","N","N","1997","","31"
"1001","Under Contract - No Show","A-&gtUCNS","2764491","89122","UCNS","4858 Straight Flush DR #102","102","$309,900","2STORY","TWH","1,468","3","3","2","N","N","2008","","2"
"1001","Under Contract - No Show","A-&gtUCNS","2746839","89074","UCNS","2021 Angel Falls DR","","$400,000","1STORY","SFR","1,247","2","2","2","N","N","1990","","63"
"1001","Under Contract - No Show","A-&gtUCNS","2763819","89122","UCNS","4813 Beadle ST","","$389,900","1STORY","SFR","1,547","4","3","1","N","N","1963","","4"
"1001","Under Contract - No Show","CSL-&gtUCNS","2756967","89120","UCNS","3108 Shadowridge AVE","","$550,000","2STORY","SFR","2,295","3","3","3","N","Y","1984","","0"
"1001","Under Contract - No Show","A-&gtUCNS","2756160","89044","UCNS","3042 Scenic Rhyme AVE","","$495,000","2STORY","SFR","1,913","3","3","2","N","N","2017","","30"
"1001","Under Contract - No Show","A-&gtUCNS","2752185","89134","UCNS","8805 Smokey DR","","$474,900","1STORY","SFR","1,653","2","2","2","N","N","1990","","44"
"1001","Under Contract - No Show","A-&gtUCNS","2714710","89122","UCNS","5411 Ario RD","","$220,000","1STORY","MAN","1,536","3","2","0","N","N","1976","","185"
"1001","Under Contract - No Show","A-&gtUCNS","2757913","89084","UCNS","7012 Geese Gathering ST","","$749,999","2STORY","SFR","3,787","5","4","3","Y","Y","2006","","14"
"1001","Under Contract - No Show","A-&gtUCNS","2747148","89156","UCNS","5988 Turtle River AVE","","$360,000","1STORY","SFR","1,426","3","2","2","N","N","2001","","56"
"1501","Under Contract - No Show","A-&gtUCNS","2747858","89048","UCNS","1830 Justine CT","","$429,900","1STORY","SFR","2,951","4","3","3","N","N","1999","","38"
"1501","Under Contract - No Show","A-&gtUCNS","2760195","89030","UCNS","3708 Reseda CIR","","$350,000","1STORY","SFR","960","3","2","0","N","N","1970","","15"
"1501","Under Contract - No Show","A-&gtUCNS","2761979","89131","UCNS","7300 Afternoon ST","","$1,075,000","1STORY","SFR","3,811","4","5","3","Y","Y","2004","","10"
"1501","Under Contract - No Show","A-&gtUCNS","2762658","89149","UCNS","5741 North Park ST","","$950,000","1STORY","SFR","2,528","4","3","4","Y","N","2021","","5"
"1501","Under Contract - No Show","A-&gtUCNS","2758976","89015","UCNS","139 Constitution AVE","","$325,000","1STORY","SFR","1,042","3","1","0","N","N","1954","","18"
"1501","Under Contract - No Show","UCS-&gtUCNS","2751947","89121","UCNS","3067 Garnet CT","","$400,000","2STORY","SFR","1,970","4","3","2","Y","N","1968","","10"
"1501","Under Contract - No Show","A-&gtUCNS","2762672","89081","UCNS","3032 Bublin Bay AVE","","$525,000","1STORY","SFR","1,815","4","2","3","Y","N","2007","","1"
"1501","Under Contract - No Show","A-&gtUCNS","2737442","89149","UCNS","9230 Wittig AVE","","$525,000","2STORY","SFR","2,948","5","3","2","N","N","2013","","111"
"1501","Under Contract - No Show","A-&gtUCNS","2757295","89130","UCNS","4812 Linkside DR","","$499,995","1STORY","SFR","1,610","2","2","2","N","N","1988","","16"
"1501","Under Contract - No Show","A-&gtUCNS","2761697","89104","UCNS","4877 Patterson AVE","","$499,000","3STORY","SFR","2,946","4","4","2","N","N","1991","","8"
"1501","Under Contract - No Show","UCS-&gtUCNS","2734257","89002","UCNS","1593 Ward Frontier LN","","$280,000","2STORY","TWH","1,189","2","2","1","N","N","2004","","114"
"1501","Under Contract - No Show","A-&gtUCNS","2759477","89166","UCNS","10712 RhineHill AVE","","$479,840","2STORY","SFR","1,708","3","3","2","N","N","2026","","14"
"1501","Under Contract - No Show","A-&gtUCNS","2757674","89011","UCNS","884 Dunkirk River CT","","$513,190","2STORY","SFR","2,114","4","4","2","N","N","2026","","24"
"1501","Under Contract - No Show","A-&gtUCNS","2752177","89131","UCNS","8122 Mystic Desert AVE","","$725,000","2STORY","SFR","3,330","3","4","3","Y","Y","2002","","31"
"1501","Under Contract - No Show","A-&gtUCNS","2750433","89011","UCNS","139 Tropea Shore DR","","$559,970","1STORY","SFR","1,831","3","3","2","N","N","2026","","49"
"1501","Under Contract - No Show","A-&gtUCNS","2760325","89052","UCNS","11155 African Sunset ST","","$334,000","2STORY","SFR","1,170","2","3","1","N","N","2005","","15"
"1501","Under Contract - No Show","A-&gtUCNS","2762599","89102","UCNS","2600 La Solana WAY","","$664,900","1STORY","SFR","2,244","4","3","3","Y","N","1979","","7"
"1501","Under Contract - No Show","A-&gtUCNS","2757055","89015","UCNS","107 Constitution AVE","","$374,999","1STORY","SFR","1,592","3","2","1","N","N","1954","","26"
"1501","Under Contract - No Show","UCS-&gtUCNS","2753732","89052","UCNS","2072 Crown View ST","","$635,000","1STORY","SFR","1,993","2","2","2","N","N","2002","","6"
"1501","Under Contract - No Show","UCS-&gtUCNS","2753342","89060","UCNS","608 Krysta LN","","$259,999","1STORY","SFR","1,099","3","2","2","N","N","2006","","5"
"1501","Under Contract - No Show","A-&gtUCNS","2763431","89084","UCNS","7010 Calvert Cliffs ST","","$450,000","2STORY","SFR","1,893","3","3","2","N","N","2020","","2"
"1501","Under Contract - No Show","A-&gtUCNS","2742017","89113","UCNS","7675 West Mistral AVE","","$525,000","2STORY","SFR","2,118","4","3","2","N","N","2022","","85"
"1501","Under Contract - No Show","A-&gtUCNS","2763377","89135","UCNS","10309 Whispy Willow WAY","","$590,000","1STORY","SFR","1,841","3","2","2","N","Y","1999","","2"
"1501","Under Contract - No Show","A-&gtUCNS","2738458","89074","UCNS","2325 Windmill PKWY #1522","1522","$275,000","2STORY","CON","1,175","2","2","1","N","N","1998","","104"
"1501","Under Contract - No Show","A-&gtUCNS","2763745","89032","UCNS","3605 Altar Rock LN","","$399,000","1STORY","SFR","1,456","3","2","3","N","N","1994","","3"
"1501","Under Contract - No Show","A-&gtUCNS","2764794","89084","UCNS","4635 Frasers Owl AVE #102","102","$340,000","2STORY","TWH","1,399","3","2","2","N","N","2021","","0"
"1501","Under Contract - No Show","A-&gtUCNS","2755756","89178","UCNS","9191 Clear Sky AVE","","$431,200","2STORY","SFR","1,814","3","3","2","N","N","2006","","33"
"1501","Under Contract - No Show","A-&gtUCNS","2754532","89178","UCNS","10420 Seelos ST","","$570,000","2STORY","SFR","2,481","4","3","2","N","N","2021","","30"
"1501","Under Contract - No Show","A-&gtUCNS","2750289","89030","UCNS","415 Miller AVE","","$310,000","1STORY","SFR","1,056","3","2","0","N","N","1970","","53"
"1501","Under Contract - No Show","UCS-&gtUCNS","2744725","89031","UCNS","2503 Weeping Rock AVE","","$399,999","1STORY","SFR","1,729","3","2","2","N","N","1999","","38"
"1501","Under Contract - No Show","A-&gtUCNS","2762559","89031","UCNS","1705 Council Bluff LN","","$349,000","1STORY","SFR","1,148","3","2","2","N","N","1996","","2"
"1501","Under Contract - No Show","A-&gtUCNS","2752063","89031","UCNS","4833 Spanish Wells DR","","$600,000","2STORY","SFR","2,801","5","3","3","Y","N","1994","","40"
"1501","Under Contract - No Show","A-&gtUCNS","2756493","89086","UCNS","2666 Marlette AVE","","$456,717","2STORY","SFR","2,270","4","3","2","N","N","2025","","31"
"1501","Under Contract - No Show","A-&gtUCNS","2762198","89031","UCNS","355 Grunt AVE #2","2","$343,840","2STORY","TWH","1,289","2","3","1","N","N","2025","","10"
"1501","Under Contract - No Show","A-&gtUCNS","2751194","89148","UCNS","9176 Valtonar AVE","","$525,000","1STORY","SFR","2,363","4","3","2","N","N","2016","","40"
"1501","Under Contract - No Show","A-&gtUCNS","2753738","89084","UCNS","1418 Dire Wolf AVE","","$695,000","2STORY","SFR","3,841","4","4","3","Y","Y","2019","","39"
"1501","Under Contract - No Show","A-&gtUCNS","2759523","89148","UCNS","117 Duckhook AVE","","$525,000","2STORY","SFR","2,276","4","3","2","N","N","2017","","1"
"1501","Under Contract - No Show","A-&gtUCNS","2746755","89128","UCNS","8028 Desire AVE","","$287,000","2STORY","TWH","1,148","2","3","1","N","N","1996","","63"
"1501","Under Contract - No Show","A-&gtUCNS","2752818","89117","UCNS","8921 Diamond Falls DR","","$699,000","2STORY","SFR","2,419","3","3","2","N","N","1989","","13"
"1501","Under Contract - No Show","A-&gtUCNS","2760013","89134","UCNS","9320 January DR","","$389,900","1STORY","TWH","1,332","2","2","2","N","N","1993","","10"
"1501","Under Contract - No Show","A-&gtUCNS","2749047","89060","UCNS","4100 North McKnight AVE","","$249,990","1STORY","MAN","1,056","3","2","0","N","N","1997","","55"
"1501","Under Contract - No Show","A-&gtUCNS","2763186","89141","UCNS","5554 Villa Paola CT","","$680,000","1STORY","SFR","2,547","3","3","3","N","N","2003","","3"
"1501","Under Contract - No Show","A-&gtUCNS","2749842","89117","UCNS","9528 Shallow Brook CIR","","$434,000","1STORY","SFR","1,363","3","2","3","N","N","1987","","42"
"1501","Under Contract - No Show","A-&gtUCNS","2761704","89103","UCNS","6601 Boxwood LN","","$519,995","1STORY","SFR","1,923","4","2","2","Y","N","1976","","8"
"1501","Under Contract - No Show","A-&gtUCNS","2764870","89030","UCNS","2829 Salt Lake ST","","$325,000","1STORY","SFR","1,624","3","2","0","N","N","1964","","0"
"1501","Under Contract - No Show","A-&gtUCNS","2761708","89156","UCNS","6370 Elwood Mead AVE #102","102","$285,000","2STORY","TWH","1,468","3","3","2","N","N","2010","","2"
"1501","Under Contract - No Show","A-&gtUCNS","2761545","89011","UCNS","1027 FOX FALCON AVE","","$665,990","1STORY","SFR","2,538","4","3","3","N","N","2025","","9"
"1501","Under Contract - No Show","A-&gtUCNS","2763440","89124","UCNS","2650 Daines DR #102","102","$245,000","1STORY","CON","770","1","1","0","N","N","1984","","5"
"1501","Under Contract - No Show","A-&gtUCNS","2742444","89147","UCNS","4509 Heavenly Love WAY","","$445,000","2STORY","SFR","1,975","3","3","2","N","N","1997","","79"
"1501","Under Contract - No Show","A-&gtUCNS","2731413","89147","UCNS","9594 Windborne AVE","","$460,000","2STORY","SFR","1,967","4","3","2","N","N","1998","","132"
"1501","Under Contract - No Show","T-&gtUCNS","2752896","89130","UCNS","6109 Topaz Valley AVE","","$540,000","1STORY","SFR","1,790","4","2","3","Y","Y","1995","","10"
"1501","Under Contract - No Show","A-&gtUCNS","2737538","89149","UCNS","7116 Forest Frost ST","","$425,000","2STORY","SFR","1,949","3","3","2","N","N","2006","","103"
"1501","Under Contract - No Show","A-&gtUCNS","2748764","89130","UCNS","5213 Tamanar DR","","$419,888","2STORY","SFR","1,794","3","3","2","N","N","1990","","56"
"1501","Under Contract - No Show","A-&gtUCNS","2763953","89074","UCNS","2906 Rockfalls LN","","$395,000","2STORY","TWH","1,774","3","3","2","N","N","1997","","1"
"1501","Under Contract - No Show","A-&gtUCNS","2751967","89121","UCNS","2419 Palma Vista AVE","","$402,888","1STORY","SFR","1,572","4","2","2","Y","N","1965","","36"
"1501","Under Contract - No Show","A-&gtUCNS","2752781","89139","UCNS","5090 Silent Valley AVE","","$410,000","2STORY","SFR","1,739","3","3","2","N","N","2007","","42"
"1501","Under Contract - No Show","A-&gtUCNS","2764803","89104","UCNS","1701 Canosa AVE","","$500,000","1STORY","SFR","1,986","4","3","2","Y","N","1954","","0"
"1501","Under Contract - No Show","A-&gtUCNS","2760175","89074","UCNS","41 Jasmine Point ST","","$450,000","2STORY","SFR","1,710","3","3","2","N","N","2013","","17"
"1501","Under Contract - No Show","A-&gtUCNS","2760614","89129","UCNS","10580 Norcross AVE","","$444,900","2STORY","SFR","2,195","3","3","2","N","N","2013","","10"
"1501","Under Contract - No Show","A-&gtUCNS","2752416","89029","UCNS","3095 Quantana WAY","","$305,000","2STORY","SFR","1,553","4","3","1","N","N","1984","","41"
"1501","Under Contract - No Show","UCS-&gtUCNS","2721145","89052","UCNS","2305 West Horizon Ridge PKWY #2413","2413","$289,900","2STORY","CON","1,200","2","2","1","N","N","2004","","164"
"1501","Under Contract - No Show","A-&gtUCNS","2742559","89032","UCNS","3921 Ravens CT","","$649,000","2STORY","SFR","3,799","6","5","3","Y","N","2007","","83"
"1501","Under Contract - No Show","A-&gtUCNS","2761080","89048","UCNS","3331 South Blagg RD","","$255,000","1STORY","MAN","1,769","3","2","2","N","N","1996","","12"
"1501","Under Contract - No Show","A-&gtUCNS","2758171","89128","UCNS","8420 Desert Quail DR","","$744,500","2STORY","SFR","2,934","4","3","3","Y","Y","1997","","20"
"1501","Under Contract - No Show","A-&gtUCNS","2739145","89130","UCNS","6516 Quantum LN","","$389,600","2STORY","SFR","2,072","5","3","3","N","N","1993","","101"
"1501","Under Contract - No Show","A-&gtUCNS","2762446","89103","UCNS","6669 West Tropicana AVE #102","102","$218,000","2STORY","CON","1,013","2","2","0","N","N","1985","","6"
"1501","Under Contract - No Show","A-&gtUCNS","2728797","89139","UCNS","6263 Oread AVE","","$340,000","2STORY","SFR","1,211","3","3","1","N","N","2005","","124"
"1501","Under Contract - No Show","A-&gtUCNS","2760373","89044","UCNS","2324 Peaceful Moon ST","","$425,000","1STORY,1LEVEL","SFR","1,248","2","2","2","N","N","2004","","6"
"1501","Under Contract - No Show","A-&gtUCNS","2753981","89142","UCNS","2747 Quaker Ridge RD","","$364,999","1STORY","SFR","1,354","2","2","2","N","N","1989","","36"
"1501","Under Contract - No Show","A-&gtUCNS","2759069","89108","UCNS","2528 Charteroak ST","","$350,000","1STORY","SFR","1,221","3","2","2","N","N","1985","","11"
"1501","Under Contract - No Show","S-&gtUCNS","2723427","89084","UCNS","1204 Crimson Sunbird ST","","$687,114","2STORY","SFR","2,203","3","3","2","Y","N","2023","","121"
"1501","Under Contract - No Show","A-&gtUCNS","2741932","89131","UCNS","7912 Wood Shadow CT","","$335,900","2STORY","SFR","1,353","3","3","2","N","N","2000","","82"
"1501","Under Contract - No Show","A-&gtUCNS","2753021","89122","UCNS","6090 Falconer AVE","","$335,000","1STORY","SFR","1,234","3","2","2","N","N","2006","","37"
"1501","Under Contract - No Show","A-&gtUCNS","2751402","89138","UCNS","11941 Glide Reflection AVE","","$588,006","2STORY","TWH","1,838","3","3","2","N","N","2025","","44"
"1501","Under Contract - No Show","A-&gtUCNS","2726296","89138","UCNS","11905 Angle Cliff AVE","","$586,301","2STORY","TWH","1,838","3","3","2","N","N","2025","","156"
"1501","Under Contract - No Show","A-&gtUCNS","2733597","89166","UCNS","10119 Canyon Pine ST","","$647,904","2STORY","SFR","2,640","4","3","2","N","N","2025","","128"
"1501","Under Contract - No Show","A-&gtUCNS","2764714","89122","UCNS","4799 Diza CT","","$280,000","1STORY","SFR","1,668","3","2","2","Y","N","1997","","2"
"1501","Under Contract - No Show","A-&gtUCNS","2763408","89113","UCNS","8000 West Badura AVE #1072","1072","$259,000","2STORY","CON","914","2","2","0","N","N","2004","","3"
"1501","Under Contract - No Show","A-&gtUCNS","2757771","89012","UCNS","100 Tanglewood DR","","$599,000","2STORY","SFR","1,910","3","3","2","Y","N","1996","","21"
"1501","Under Contract - No Show","A-&gtUCNS","2758330","89166","UCNS","10140 Ocicat AVE","","$524,999","2STORY","SFR","2,239","4","3","2","N","N","2010","","21"
"1501","Under Contract - No Show","A-&gtUCNS","2758952","89108","UCNS","6105 Castle Bay DR","","$243,000","2STORY","SFR","2,190","4","3","2","N","N","1987","","10"
"1501","Under Contract - No Show","A-&gtUCNS","2762989","89012","UCNS","2127 King Mesa DR","","$514,900","1STORY","SFR","1,564","2","2","2","N","N","1999","","3"
"1501","Under Contract - No Show","UCS-&gtUCNS","2748180","89117","UCNS","3332 Ventana Hills DR","","$499,900","2STORY","SFR","2,196","3","3","2","Y","Y","1989","","14"
"1501","Under Contract - No Show","A-&gtUCNS","2758813","89138","UCNS","600 North Carriage Hill DR #1152","1152","$499,900","2STORY","TWH","1,640","3","3","2","N","N","2024","","19"
"1501","Under Contract - No Show","A-&gtUCNS","2761771","89048","UCNS","3100 Pahrump Valley BLVD","","$449,000","1STORY","SFR","1,833","3","2","2","N","N","2024","","7"
"1501","Under Contract - No Show","A-&gtUCNS","2763254","89121","UCNS","2556 Laconia AVE","","$298,500","1STORY","TWH","1,276","2","2","2","N","N","1982","","3"
"1501","Under Contract - No Show","A-&gtUCNS","2751373","89169","UCNS","2221 Palora AVE","","$389,999","1STORY","SFR","1,208","3","2","2","N","N","1965","","43"
"1501","Under Contract - No Show","A-&gtUCNS","2757227","89166","UCNS","8885 Grabill Spruce ST","","$388,440","2STORY","TWH","1,531","2","3","2","N","N","2026","","23"
"1501","Under Contract - No Show","A-&gtUCNS","2759468","89166","UCNS","10732 RhineHill AVE","","$482,390","2STORY","SFR","1,708","3","3","2","N","N","2026","","11"
"1501","Under Contract - No Show","T-&gtUCNS","2748913","89145","UCNS","8301 Boseck DR #242","242","$269,000","2STORY","CON","1,229","2","2","2","N","N","1992","","55"
"1501","Under Contract - No Show","A-&gtUCNS","2760178","89011","UCNS","57 Serene Tempo AVE","","$474,000","1STORY","SFR","1,523","3","2","2","N","N","2025","","15"
"1501","Under Contract - No Show","A-&gtUCNS","2757254","89146","UCNS","2065 Lindell RD","","$799,990","1STORY","SFR","3,214","5","4","2","Y","Y","1979","","24"
"1501","Under Contract - No Show","A-&gtUCNS","2755383","89139","UCNS","4519 Mission Meadow CIR","","$534,500","3STORY","SFR","2,613","4","4","2","N","N","2013","","25"
"1501","Under Contract - No Show","A-&gtUCNS","2760063","89084","UCNS","1914 MOLLY BROOK DR","","$744,990","2STORY","SFR","3,788","6","4","3","N","N","2025","","9"
"1501","Under Contract - No Show","A-&gtUCNS","2762926","89166","UCNS","7564 Moose River CT","","$389,900","2STORY","SFR","1,656","3","3","2","N","N","2016","","7"
"1501","Under Contract - No Show","A-&gtUCNS","2750024","89012","UCNS","1481 Summer Glow AVE","","$405,000","2STORY","SFR","1,506","3","3","2","N","N","2000","","46"
"1501","Under Contract - No Show","A-&gtUCNS","2761127","89011","UCNS","364 Portia Village DR","","$685,000","2STORY","SFR","2,655","4","4","4","N","N","2025","","12"
"1501","Under Contract - No Show","A-&gtUCNS","2759771","89122","UCNS","6261 Heather Creek PL","","$420,000","2STORY","SFR","1,991","3","2","2","N","N","2005","","17"
"1501","Under Contract - No Show","A-&gtUCNS","2752032","89052","UCNS","1989 Regal Bluff DR","","$1,149,000","2STORY","SFR","3,422","4","4","3","Y","Y","2021","","41"
"1501","Under Contract - No Show","A-&gtUCNS","2745732","89032","UCNS","822 Oak Island DR","","$340,000","1STORY","SFR","1,576","2","2","2","N","N","1995","","64"
"1501","Under Contract - No Show","A-&gtUCNS","2747453","89052","UCNS","15 Oro Valley DR","","$1,499,000","2STORY","SFR","3,848","4","4","3","Y","Y","2004","","25"
"1501","Under Contract - No Show","A-&gtUCNS","2736641","89121","UCNS","3060 Van Buskirk CIR","","$469,900","1STORY","SFR","2,262","3","3","2","N","N","1980","","67"
"1501","Under Contract - No Show","A-&gtUCNS","2758325","89122","UCNS","5786 platinum irid ave","","$307,990","2STORY","SFR","1,161","2","2","0","N","N","2025","","19"
"1501","Sold","UCNS-&gtS","2744649","89178","S","9170 Blue Ox AVE","","$480,000","2STORY","SFR","2,763","4","3","3","N","N","2007","03/18/2026","48"
"1501","Sold","UCNS-&gtS","2762168","89048","S","3420 Vanguard AVE","","$285,000","1STORY","SFR","2,530","3","3","0","Y","Y","2003","03/19/2026","5"
"1501","Sold","UCNS-&gtS","2754446","89179","S","7744 Wolf Wood CT","","$485,000","2STORY","SFR","2,339","4","3","2","N","N","2014","03/18/2026","12"
"1501","Sold","UCNS-&gtS","2713620","89113","S","7135 South Durango DR #306","306","$221,000","3STORY","CON","906","2","2","0","N","N","2003","03/18/2026","148"
"1501","Sold","UCNS-&gtS","2747665","89032","S","4115 Tatum CT","","$425,000","1STORY","SFR","1,618","3","2","2","N","N","1995","03/18/2026","27"
"1501","Sold","UCS-&gtS","2728709","89117","S","1448 Canyon Ledge CT","","$1,050,000","2STORY","SFR","3,579","3","4","3","Y","N","2007","03/18/2026","111"
"1501","Sold","UCS-&gtS","2752751","89052","S","1573 Bonner Springs DR","","$414,000","1STORY","TWH","1,392","2","2","2","N","N","2000","03/18/2026","20"
"1501","Sold","UCNS-&gtS","2746842","89169","S","3128 Silver Saddle ST","","$425,000","1STORY","SFR","1,724","3","2","1","N","N","1963","03/18/2026","10"
"1501","Sold","UCNS-&gtS","2752784","89101","S","3204 Mary Ann AVE","","$360,000","1STORY","SFR","1,358","4","2","2","N","N","1971","03/18/2026","12"
"1501","Sold","UCS-&gtS","2749860","89012","S","716 Dragon Peak DR","","$13,000,000","2STORY","SFR","8,832","5","6","6","Y","Y","2025","03/18/2026","32"
"1501","Sold","UCNS-&gtS","2757132","89074","S","270 Newelton CT","","$535,000","2STORY","SFR","1,738","4","3","3","Y","Y","1997","03/18/2026","6"
"1501","Sold","UCNS-&gtS","2753382","89131","S","7606 Grove Acre CT","","$590,000","1STORY","SFR","2,401","3","3","2","Y","N","2004","03/18/2026","15"
"1501","Sold","UCNS-&gtS","2753245","89139","S","8470 Langhorne Creek ST","","$615,000","2STORY","SFR","2,971","4","4","2","Y","Y","2013","03/18/2026","18"
"1501","Sold","UCNS-&gtS","2724269","89146","S","1621 Sandecker CT #101","101","$225,000","2STORY","CON","1,085","2","2","1","N","N","1994","03/18/2026","155"
"1501","Sold","UCS-&gtS","2732136","89118","S","5006 South Rainbow BLVD #201","201","$235,000","2STORY","CON","1,163","3","2","0","N","N","1987","03/18/2026","95"
"1501","Sold","UCNS-&gtS","2752284","89031","S","131 Red Sandstone AVE","","$500,000","2STORY","SFR","2,550","5","3","2","N","N","2019","03/18/2026","14"
"1501","Sold","UCNS-&gtS","2748834","89169","S","1555 Pawnee DR","","$555,000","1STORY","SFR","1,929","4","3","2","Y","N","1963","03/18/2026","21"
"1501","Sold","UCS-&gtS","2745751","89011","S","9 Vicolo Loren","","$445,000","2STORY","SFR","1,944","3","3","2","N","N","2022","03/18/2026","43"
"1501","Sold","UCNS-&gtS","2745532","89135","S","10958 Horizon Ledge AVE","","$2,475,000","1STORY","SFR","4,146","4","5","3","N","N","2025","03/17/2026","33"
"1501","Sold","UCNS-&gtS","2743145","89102","S","4706 Obannon DR #C","C","$215,000","2STORY","CON","1,073","2","2","0","N","N","1982","03/18/2026","58"
"1501","Sold","UCNS-&gtS","2732035","89123","S","9612 Flying Eagle LN","","$500,000","2STORY","SFR","2,335","4","3","2","N","N","2000","03/18/2026","110"
"1501","Sold","UCNS-&gtS","2742586","89081","S","6320 Blowing Sky ST #102","102","$300,000","2STORY","CON","1,367","3","3","2","N","N","2005","03/18/2026","56"
"1501","Sold","UCS-&gtS","2749691","89012","S","1367 Tranquil Skies AVE","","$489,500","2STORY","SFR","2,197","4","3","2","N","N","2001","03/18/2026","11"
"1501","Sold","UCNS-&gtS","2737815","89108","S","3813 Marshall CIR","","$365,000","2STORY","SFR","1,489","2","3","2","N","N","1983","03/18/2026","78"
"1501","Sold","UCS-&gtS","2748902","89123","S","9000 Las Vegas BLVD #1142","1142","$196,000","2STORY","CON","853","1","1","0","N","N","1996","03/18/2026","40"
"1501","Sold","UCNS-&gtS","2748462","89108","S","2504 Maverick ST","","$435,000","1STORY","SFR","1,592","3","2","2","N","N","1994","03/18/2026","9"
"1501","Sold","UCNS-&gtS","2744121","89130","S","5329 Little Fawn CT","","$483,700","1STORY","SFR","2,296","3","3","2","Y","Y","1998","03/18/2026","55"
"1501","Sold","UCNS-&gtS","2745652","89048","S","210 Montecito DR","","$207,500","1STORY,MANUFCT","MAN","1,164","3","2","0","N","N","2002","03/18/2026","48"
"1501","Sold","UCNS-&gtS","2723344","89146","S","5181 Eldora AVE","","$670,000","1STORY","SFR","2,803","4","3","3","Y","Y","1980","03/18/2026","130"
"1501","Sold","UCS-&gtS","2735322","89048","S","2951 Rio Rico DR","","$260,000","1STORY,MANUFCT","MAN","1,248","3","2","0","N","N","2025","03/17/2026","76"
"1501","Sold","UCS-&gtS","2756806","89084","S","6712 Tattler DR","","$600,000","1STORY","SFR","2,562","4","3","3","Y","Y","2004","03/18/2026","5"
"1501","Sold","UCS-&gtS","2748163","89147","S","7412 Nectar CIR","","$460,000","2STORY","SFR","1,795","3","3","2","Y","Y","1984","03/18/2026","29"
"1501","Sold","UCNS-&gtS","2756752","89031","S","3921 Ursulines CT","","$435,000","1STORY","SFR","1,611","3","2","3","N","Y","1996","03/17/2026","11"
"1501","Sold","UCNS-&gtS","2684505","89128","S","8725 Red Rio DR #203","203","$270,000","2STORY","CON","1,412","3","2","1","N","N","2001","03/18/2026","281"
"1501","Sold","UCS-&gtS","2704523","89110","S","5564 Orchard LN #0","0","$202,000","2STORY","CON","1,005","2","1","1","N","N","1986","03/18/2026","164"
"1501","Sold","UCNS-&gtS","2741571","89156","S","2218 Placer Creek CT","","$400,000","1STORY","SFR","1,334","3","2","2","N","Y","1990","03/18/2026","65"
"1501","Sold","UCNS-&gtS","2730648","89123","S","62 East Serene AVE #114","114","$379,000","4STORY","CON","1,243","2","2","1","N","N","2006","03/18/2026","90"
"1501","Sold","UCS-&gtS","2726989","89044","S","2674 Summit Springs ST","","$825,000","1STORY","SFR","2,276","3","3","3","Y","Y","2021","03/18/2026","125"
"1501","Sold","UCNS-&gtS","2753060","89129","S","10413 Cole Younger CT","","$350,000","2STORY","SFR","1,435","3","3","1","N","N","2004","03/18/2026","9"
"1501","Sold","UCNS-&gtS","2750091","89139","S","8314 Eagle Port ST","","$445,000","2STORY","SFR","1,982","4","3","2","N","N","2004","03/18/2026","32"
"1501","Sold","UCNS-&gtS","2692920","89060","S","4310 Assay LN","","$100,000","1STORY","MAN","931","3","2","0","N","N","1979","03/18/2026","245"
"1501","Sold","UCNS-&gtS","2752554","89141","S","6436 Beckman Glen CT","","$435,000","TRILEVL","SFR","1,976","4","4","2","N","N","2007","03/18/2026","19"
"1501","Sold","UCS-&gtS","2753666","89123","S","949 Single Tree DR","","$505,000","2STORY","SFR","1,847","4","3","2","Y","N","1994","03/18/2026","19"
"1501","Sold","UCNS-&gtS","2750271","89015","S","637 Bonsai Tree LN","","$420,000","2STORY","SFR","1,623","3","3","2","N","N","1998","03/18/2026","33"
"1501","Sold","UCS-&gtS","2752102","89139","S","6255 Peneplain AVE","","$344,999","2STORY","SFR","1,277","2","3","1","N","N","2005","03/18/2026","25"
